0.29670450091362,-0.3605442941188812,0.188501238822937,1.3339481353759766,0.23239000141620636,0.492806613445282,-0.1080130785703659,Thu Nov 25 17:38:31 2021
0.2966960668563843,-0.36053234338760376,0.18851467967033386,1.3339194059371948,0.23239508271217346,0.4926632046699524,-0.10801170021295547,Thu Nov 25 17:39:44 2021
0.29669588804244995,-0.3605438470840454,0.18852397799491882,1.3338710069656372,0.2323930859565735,0.492654025554657,-0.10801665484905243,Thu Nov 25 17:40:38 2021
0.29671618342399597,-0.3605407774448395,0.18848761916160583,1.333889126777649,0.23240172863006592,0.49272143840789795,-0.10801123082637787,Thu Nov 25 17:41:18 2021
0.29669955372810364,-0.36053961515426636,0.18850089609622955,1.3339225053787231,0.23240572214126587,0.49272310733795166,-0.10800959914922714,Thu Nov 25 17:41:55 2021
0.29670122265815735,-0.3605455756187439,0.1885015368461609,1.3339048624038696,0.23239217698574066,0.49264976382255554,-0.10801248252391815,Thu Nov 25 17:45:34 2021
0.29669782519340515,-0.3605700731277466,0.18852637708187103,1.333844780921936,0.2323971688747406,0.49303001165390015,-0.108015276491642,Fri Nov 26 15:05:37 2021
0.2967025637626648,-0.3605746328830719,0.18852487206459045,1.3338749408721924,0.23238922655582428,0.49296045303344727,-0.10801403224468231,Fri Nov 26 15:15:34 2021
0.29670730233192444,-0.36057591438293457,0.18852096796035767,1.3338977098464966,0.2323937565088272,0.4929230213165283,-0.10801064968109131,Fri Nov 26 15:21:02 2021
0.2967059910297394,-0.36058178544044495,0.1885247677564621,1.3338783979415894,0.2324039787054062,0.4927816092967987,-0.10800844430923462,Fri Nov 26 15:22:40 2021
0.2967085838317871,-0.3605673909187317,0.18851853907108307,1.333884596824646,0.23240670561790466,0.4927501082420349,-0.1080070436000824,Fri Nov 26 15:23:21 2021
0.2966981828212738,-0.3605691194534302,0.18852457404136658,1.3339002132415771,0.23239217698574066,0.49277669191360474,-0.10801035910844803,Fri Nov 26 15:23:45 2021
0.296687513589859,-0.3605789542198181,0.18850894272327423,1.3339085578918457,0.23240697383880615,0.4927135109901428,-0.1080111414194107,Fri Nov 26 15:26:48 2021
0.29666268825531006,-0.36055880784988403,0.1885109543800354,1.3338919878005981,0.232404887676239,0.49275562167167664,-0.10801434516906738,Fri Nov 26 15:27:46 2021
0.2966972887516022,-0.3605523705482483,0.1885206252336502,1.3339173793792725,0.23240993916988373,0.4927462041378021,-0.10800831019878387,Fri Nov 26 15:28:45 2021
0.2966996431350708,-0.3605685830116272,0.18851684033870697,1.3339060544967651,0.23240245878696442,0.4927748739719391,-0.10801206529140472,Fri Nov 26 15:29:44 2021
0.2967044413089752,-0.36053499579429626,0.1885143369436264,1.33392333984375,0.23241062462329865,0.4928533732891083,-0.10800793021917343,Fri Nov 26 15:30:42 2021
0.2966915965080261,-0.3605297803878784,0.18851861357688904,1.3338898420333862,0.23240919411182404,0.49276700615882874,-0.10801248252391815,Fri Nov 26 15:31:41 2021
0.2966884970664978,-0.36057862639427185,0.18852204084396362,1.333903431892395,0.23240043222904205,0.49277251958847046,-0.10801456868648529,Fri Nov 26 15:32:40 2021
0.29669955372810364,-0.3605401813983917,0.1885143667459488,1.333886742591858,0.2323940545320511,0.4927733242511749,-0.1080094575881958,Fri Nov 26 15:33:38 2021
0.29669761657714844,-0.36056602001190186,0.18851347267627716,1.3338717222213745,0.23240722715854645,0.4927974343299866,-0.10801167041063309,Fri Nov 26 15:34:37 2021
